10.37375366		3010746927729670.00000000
10.44838498		13127162909086880.00000000
10.52301630		6473813186025849.00000000
10.59764762		2499205958374861.50000000
10.67227894		2677744673323298.50000000
10.74691026		7729216720068174.00000000
10.82154158		825781001381760.87500000
10.89617291		333652754094697.50000000
10.97080423		674702763184499.12500000
11.04543555		14651273691256160.00000000
11.12006687		1044800729458692.62500000
11.19469819		7628022544552713.00000000
11.26932951		2762691574026509.50000000
11.34396083		2753709203680375.50000000
11.41859215		24683651222564520.00000000
11.49322348		22518212255329776.00000000
11.56785480		36064504938780.34375000
11.64248612		11845089537645694.00000000
11.71711744		4347343497561763.50000000
11.79174876		4519854378237763.00000000
11.86638008		539362606646081.93750000
11.94101140		8838440380480219.00000000
12.01564272		15235633301438102.00000000
12.09027405		14041396106771502.00000000
12.16490537		4333635498202624.50000000
12.23953669		18829542884640164.00000000
12.31416801		303214777408842.62500000
12.38879933		16081161163242232.00000000
12.46343065		14230270309448152.00000000
12.53806197		723567802949670.62500000
12.61269330		486860969484456.18750000
12.68732462		3011650511809172.50000000
12.76195594		5621453454505797.00000000
12.83658726		8931548449482632.00000000
12.91121858		1796760327607427.50000000
12.98584990		2355308176169785.50000000
13.06048122		9659474664054596.00000000
13.13511254		851073384547493.62500000
13.20974387		14885065704633046.00000000
13.28437519		1477610329050937.25000000
13.35900651		4864875443868402.00000000
13.43363783		8111900728048233.00000000
13.50826915		29257452588915304.00000000
13.58290047		54175398193663512.00000000
13.65753179		131229104168207424.00000000
13.73216311		51015367590468248.00000000
13.80679444		28499802994080164.00000000
13.88142576		1472678530711965.25000000
13.95605708		4407837869047628.00000000
14.03068840		4905352146013396.00000000
14.10531972		18134484548082.45703125
14.17995104		8172920918660870.00000000
14.25458236		15053188929185444.00000000
14.32921368		1966195813476631.75000000
14.40384501		888851853474885.50000000
14.47847633		4222600963393313.00000000
14.55310765		7246402747745129.00000000
14.62773897		5663762728212780.00000000
14.70237029		1093977504937813.37500000
14.77700161		3839143348215401.50000000
14.85163293		15470769964724546.00000000
14.92626425		1565967811628414.25000000
15.00089558		3467269097254097.00000000
15.07552690		4738160879766144.00000000
15.15015822		961997396617406.12500000
15.22478954		42709446795089.98437500
15.29942086		7514956180794343.00000000
15.37405218		4909307970435093.00000000
15.44868350		18169089703881908.00000000
15.52331482		18230021138581404.00000000
15.59794615		16030999806916318.00000000
15.67257747		11914707593450278.00000000
15.74720879		9514837116224146.00000000
15.82184011		1269726877220657.50000000
15.89647143		8891946932700079.00000000
15.97110275		2132389025318463.25000000
16.04573407		1160372328587183.00000000
16.12036540		3546047510053489.00000000
16.19499672		2426385242552849.50000000
16.26962804		2381437578627799.50000000
16.34425936		2407568952432074.50000000
16.41889068		22381624761305.37500000
16.49352200		3291257712547746.00000000
16.56815332		739183855159759.50000000
16.64278464		1031578922422794.87500000
16.71741597		9842601215963710.00000000
16.79204729		8170573456463860.00000000
16.86667861		1405224840689382.25000000
16.94130993		2821642318319036.00000000
17.01594125		2926061091272643.50000000
17.09057257		1457637687245247.25000000
17.16520389		766903704440955.37500000
17.23983521		2404055191318551.00000000
17.31446654		2650263624962925.50000000
17.38909786		1988116560021313.75000000
17.46372918		27055690553516.40625000
17.53836050		2574879532700227.00000000
17.61299182		681005638890926.62500000
17.68762314		787649671479209.12500000
17.76225446		1109164591545115.25000000
17.83688578		4775145116446094.00000000
17.91151711		14330452151310862.00000000
17.98614843		4721352019380109.00000000
18.06077975		2857649301666397.50000000
18.13541107		4702619820345364.00000000
18.21004239		5331200024296807.00000000
18.28467371		462477348074504.93750000
18.35930503		2901695790249248.00000000
18.43393635		3456775124281339.00000000
18.50856768		176755064300851.84375000
18.58319900		6541655137656019.00000000
18.65783032		260962623355717.84375000
18.73246164		431529398267515.37500000
18.80709296		1142641179528121.00000000
18.88172428		909336849741070.25000000
18.95635560		5835626646483130.00000000
19.03098692		1249109292822043.50000000
19.10561825		1406368853893934.50000000
19.18024957		837633702155102.00000000
19.25488089		702831971732543.50000000
19.32951221		315267159731024.93750000
19.40414353		7369125297521997.00000000
19.47877485		1042581883415052.62500000
19.55340617		902260179927847.37500000
19.62803749		1299587284536644.75000000
19.70266882		2798202794739577.50000000
19.77730014		2987622244944182.00000000
19.85193146		3665803557940408.00000000
19.92656278		84639467489158.64062500
20.00119410		3863417648007997.50000000
20.07582542		1391715257832.65332031
20.15045674		6632882144223538.00000000
20.22508807		2061842997935963.75000000
20.29971939		2997556141135573.50000000
20.37435071		986743109155263.37500000
20.44898203		389135519293708.31250000
20.52361335		791865399092286.87500000
20.59824467		4316653467759614.00000000
20.67287599		98434935764398.43750000
20.74750731		5422126065216642.00000000
20.82213864		1679025980907095.75000000
20.89676996		1512467041825523.75000000
20.97140128		1980297212580687.50000000
21.04603260		1755853374397104.75000000
21.12066392		1181437033690825.50000000
21.19529524		84126972915153.67187500
21.26992656		1953372364278476.00000000
